id,url,title,visit_count,typed_count,last_visit_time,hidden
293,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:576.3809814453125,blanton's bourbon - Google Search,1,0,13270190506489099,0
294,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:563.4285888671875,blanton's bourbon - Google Search,1,0,13270190506858617,0
295,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:477.71429443359375,blanton's bourbon - Google Search,1,0,13270190507158597,0
296,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:508.952392578125,blanton's bourbon - Google Search,1,0,13270190507459655,0
297,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:493.71429443359375,blanton's bourbon - Google Search,1,0,13270190507759447,0
298,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:739.047607421875,blanton's bourbon - Google Search,1,0,13270190508059069,0
299,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:809.1428833007812,blanton's bourbon - Google Search,1,0,13270190508359174,0
300,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:814.8571166992188,blanton's bourbon - Google Search,1,0,13270190508666118,0
301,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:815.6190185546875,blanton's bourbon - Google Search,1,0,13270190509428439,0
302,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:838.4761962890625,blanton's bourbon - Google Search,1,0,13270190509728708,0
303,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:838.8571166992188,blanton's bourbon - Google Search,1,0,13270190510029488,0
304,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:864.7619018554688,blanton's bourbon - Google Search,1,0,13270190510331428,0
305,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:878.09521484375,blanton's bourbon - Google Search,1,0,13270190510628554,0
306,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:881.5238037109375,blanton's bourbon - Google Search,1,0,13270190510934619,0
307,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:886.4761962890625,blanton's bourbon - Google Search,1,0,13270190511231537,0
308,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:888,blanton's bourbon - Google Search,1,0,13270190511533275,0
309,https://www.google.com/search?q=blanton%27s+bourbon&oq=blanton&aqs=chrome.0.0i433j69i57j0i433j0i457j5.2597j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8#scso=_MHTmYJjmCKez5NoPh7Wq4Ak4:887.2380981445312,blanton's bourbon - Google Search,2,0,13270190558849231,0
310,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiOpJiTx9LxAhWHlbMKHXzmCtIYABAMGgJxbg&ae=2&ohost=www.google.com&cid=CAASEuRoonkghx-iDHuHGVKlABSUmQ&sig=AOD64_0rnYvWqYxRhkjHy0UTwz7Qrf1THw&ctype=5&q=&ved=2ahUKEwiYvo6Tx9LxAhWnGVkFHYeaCpwQwg96BAgBEDU&dct=1&adurl=,BLANTON'S BOURBON SINGLE BARREL | www.modernliquors.com,1,0,13270190522888890,0
311,https://www.modernliquors.com/product/blanton-s-bourbon-single-barrel/1543?gclid=EAIaIQobChMIjqSYk8fS8QIVh5WzCh185grSEAQYByABEgKZW_D_BwE,BLANTON'S BOURBON SINGLE BARREL | www.modernliquors.com,2,0,13270190524079866,0
312,https://www.google.com/search?q=blanton%27s+bourbon&oq=b&aqs=chrome.0.69i59j69i57j46i199i291i433j69i60l2.784j0j9&client=ms-android-samsung-gn-rev1&sourceid=chrome-mobile&ie=UTF-8,blanton's bourbon - Google Search,1,0,13270190565601507,0
