_id,name,numeric,mcc,mnc,carrier_id,apn,user,server,password,proxy,port,mmsproxy,mmsport,mmsc,authtype,type,current,current1,sim_slot,protocol,roaming_protocol,carrier_enabled,bearer,bearer_bitmask,network_type_bitmask,mvno_type,mvno_match_data,sub_id,profile_id,modem_cognitive,max_conns,wait_time,max_conns_time,mtu,edited,user_visible,user_editable,owned_by,apn_set_id,roaming,skip_464xlat
131,internet,20801,208,01,-1,internet,,,,,,,,http://mms.monaco-telecom.mc,0,"default,supl,mms",,,-1,IP,IP,1,0,0,0,gid,4d433032,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
132,SFR webphone,20809,208,09,-1,sl2sfr,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,SFR REUNION Roaming,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
133,MMS,20809,208,09,-1,mmssfr,,,,,,10.151.0.1,8080,http://mms1,1,mms,,,-1,IP,IP,1,0,0,0,spn,SFR REUNION Roaming,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
134,SFR option modem,20809,208,09,-1,websfr,,,,,,,,,-1,dun,,,-1,IP,IP,1,0,0,0,spn,SFR REUNION Roaming,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
135,SFR webphone,20809,208,09,-1,sl2sfr,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
136,SFR IMS,20809,208,09,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
137,SFR MMS,20809,208,09,-1,sl2sfr,,,,,,10.151.0.1,8080,http://mms1,1,mms,,,-1,IP,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
138,SFR option modem,20809,208,09,-1,websfr,,,,,,,,,1,dun,,,-1,IP,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
139,Truphone,20809,208,09,-1,truphone.com,,,,,,,,http://mmsc.truphone.com:1981/mm1,-1,"default,supl,mms,dun",,,-1,IP,IP,1,0,0,0,imsi,208090022,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
140,NRJWEB,20809,208,09,-1,fnetnrj,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
141,NRJMMS,20809,208,09,-1,mmsnrj,,,,,,10.143.156.5,8080,http://mmsnrj,1,mms,,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
142,Internet HOT mobile,20809,208,09,-1,net.hotm,,,,,,,,,-1,"default,supl",,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
143,MMS HOT mobile,20809,208,09,-1,mms.hotm,,,,,,80.246.131.99,80,http://mms.hotmobile.co.il,-1,mms,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
144,PC HOT mobile,20809,208,09,-1,pc.hotm,,,,,,,,,-1,dun,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
145,IMS,20809,208,09,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
146,xcap,20809,208,09,-1,xcap,,,,,,,,,-1,xcap,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
147,Coriolis web,20809,208,09,-1,coriolis,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
148,Coriolis MMS,20809,208,09,-1,mmscoriolis,,,,,,10.12.0.1,9028,http://mms.coriolis.fr,1,mms,,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
149,SFR webphone,20810,208,10,-1,sl2sfr,,,,,,10.151.0.1,8080,http://mms1,1,"default,mms,supl,xcap",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
150,SFR option Modem,20810,208,10,-1,websfr,,,,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
151,SFR IMS,20810,208,10,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
152,NRJWEB,20810,208,10,-1,fnetnrj,,,,,,,,,1,"default,supl,email",,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
153,NRJMMS,20810,208,10,-1,mmsnrj,,,,,,10.143.156.5,8080,http://mmsnrj,1,mms,,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
154,INTERNET NRJ,20810,208,10,-1,internetnrj,,,,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
155,NRJWEB,20810,208,10,-1,fnetnrj,,,,,,,,,1,"default,supl,email",,,-1,IP,IP,1,0,0,0,spn,NRJ Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
156,NRJMMS,20810,208,10,-1,mmsnrj,,,,,,10.143.156.5,8080,http://mmsnrj,1,mms,,,-1,IP,IP,1,0,0,0,spn,NRJ Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
157,Auchan WAP,20810,208,10,-1,wap65,,,,192.168.21.8,8080,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,A MOBILE,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
158,Auchan MMS,20810,208,10,-1,mms65,,,,,,10.143.156.8,8080,http://mms65,1,mms,,,-1,IP,IP,1,0,0,0,spn,A MOBILE,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
159,Auchan WAP,20810,208,10,-1,wap65,,,,192.168.21.8,8080,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,29,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
160,Auchan MMS,20810,208,10,-1,mms65,,,,,,10.143.156.8,8080,http://mms65,1,mms,,,-1,IP,IP,1,0,0,0,gid,29,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
161,WAP LeclercMobile,20810,208,10,-1,wap66,,,,192.168.021.009,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,LeclercMobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
162,MMS LeclercMobile,20810,208,10,-1,mms66,,,,,,10.143.156.9,8080,http://mms66,1,mms,,,-1,IP,IP,1,0,0,0,spn,LeclercMobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
163,WAP LeclercMobile,20810,208,10,-1,wap66,,,,192.168.021.009,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,16709,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
164,MMS LeclercMobile,20810,208,10,-1,mms66,,,,,,10.143.156.9,8080,http://mms66,1,mms,,,-1,IP,IP,1,0,0,0,imsi,16709,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
165,Coriolis web,20810,208,10,-1,fnetcoriolis,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,0C,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
166,Coriolis MMS,20810,208,10,-1,mmscoriolis,,,,,,10.143.156.6,8080,http://mmscoriolis,-1,mms,,,-1,IP,IP,1,0,0,0,gid,0C,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
167,Coriolis web,20810,208,10,-1,fnetcoriolis,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
168,Coriolis MMS,20810,208,10,-1,mmscoriolis,,,,,,10.143.156.6,8080,http://mmscoriolis,-1,mms,,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
169,WEB La Poste Mobile,20810,208,10,-1,sl2sfr,,,,,,010.143.156.003,8080,http://mmsdebitel,1,"default,supl,email,mms,xcap",,,-1,IP,IP,1,0,0,0,gid,4C,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
170,La Poste Mobile Modem,20810,208,10,-1,websfr,,,,,,,,,1,dun,,,-1,IP,IP,1,0,0,0,gid,4C,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
171,La Poste Mobile IMS,20810,208,10,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,gid,4C,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
172,WEB La Poste Mobile,20810,208,10,-1,sl2sfr,,,,,,010.143.156.003,8080,http://mmsdebitel,1,"default,supl,email,mms",,,-1,IP,IP,1,0,0,0,spn,La Poste Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
173,La Poste Mobile Modem,20810,208,10,-1,websfr,,,,,,,,,1,dun,,,-1,IP,IP,1,0,0,0,spn,La Poste Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
174,Darty Surf&Mail,20810,208,10,-1,wap68,,,,192.168.021.011,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,44,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
175,DARTY MMS,20810,208,10,-1,mms68,,,,,,010.143.156.011,8080,http://mms68,-1,mms,,,-1,IP,IP,1,0,0,0,gid,44,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
176,Keyyo Mobile Internet,20810,208,10,-1,internet68,,,,,,,,,0,"default,supl,fota,dun",,,-1,IP,IP,1,0,0,0,spn,Keyyo Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
177,Keyyo Mobile MMS,20810,208,10,-1,mms68,,,,,,010.143.156.011,8080,http://mms68,0,mms,,,-1,IP,IP,1,0,0,0,spn,Keyyo Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
178,Keyyo Mobile Wap,20810,208,10,-1,wap68,,,,192.168.021.011,8080,,,,0,"default,supl,fota",,,-1,IP,IP,1,0,0,0,spn,Keyyo Mobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
179,Zero forfait,20810,208,10,-1,internet68,,,,,,,,,0,"default,supl,fota,dun",,,-1,IP,IP,1,0,0,0,spn,ZERO FORFAIT,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
180,Zero forfait MMS,20810,208,10,-1,mms68,,,,,,10.143.156.11,8080,http://mms68,0,mms,,,-1,IP,IP,1,0,0,0,spn,ZERO FORFAIT,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
181,WAP RegloMobile,20810,208,10,-1,wap66,,,,192.168.21.9,8080,,,,0,"default,supl,fota,dun",,,-1,IP,IP,1,0,0,0,spn,RegloMobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
182,MMS RegloMobile,20810,208,10,-1,mms66,,,,,,10.143.156.9,8080,http://mms66,0,mms,,,-1,IP,IP,1,0,0,0,spn,RegloMobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
183,Virgin,20810,208,10,-1,sl2sfr,,,,,,10.151.0.1,8080,http://mms1,0,"default,mms,supl,fota",,,-1,IP,IP,1,0,0,0,gid,52,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
184,Virgin option modem,20810,208,10,-1,websfr,,,,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,gid,52,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
185,Virgin,20810,208,10,-1,sl2sfr,,,,,,10.151.0.1,8080,http://mms1,0,"default,mms,supl,fota",,,-1,IP,IP,1,0,0,0,spn,Virgin,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
186,Virgin option modem,20810,208,10,-1,websfr,,,,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,spn,Virgin,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
187,WAP Simplicime,20810,208,10,-1,wapdebitel,,,,192.168.21.3,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,20810255,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
188,MMS Simplicime,20810,208,10,-1,mmsdebitel,,,,,,10.143.156.3,8080,http://mmsdebitel,1,mms,,,-1,IP,IP,1,0,0,0,imsi,20810255,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
189,WAP Simplicime,20810,208,10,-1,wapdebitel,,,,192.168.21.3,8080,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Simplicime,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
190,MMS Simplicime,20810,208,10,-1,mmsdebitel,,,,,,10.143.156.3,8080,http://mmsdebitel,1,mms,,,-1,IP,IP,1,0,0,0,spn,Simplicime,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
191,SFR webphone,20811,208,11,-1,sl2sfr,,,,,,10.151.0.1,8080,http://mms1,1,"default,mms,supl,xcap",,,-1,IP,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
192,SFR option modem,20811,208,11,-1,websfr,,,,,,,,,1,dun,,,-1,IP,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
193,SFR IMS,20811,208,11,-1,ims,,,,,,,,,-1,ims,,,-1,IPV4V6,IP,1,0,0,0,spn,F SFR,1,0,0,20,0,300,0,0,0,0,1,0,0,-1
194,Free,20815,208,15,-1,free,,,,,,,,,0,"default,ims,supl,email,dun",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
195,Free MMS,20815,208,15,-1,mmsfree,,,,,,,,http://mms.free.fr,0,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
196,Free Re Int,20815,208,15,-1,free.re,,,,,,,,http://mms.free.re,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,gid,F2330002,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
197,Iliad Int,20815,208,15,-1,iliad,,,,,,,,http://mms.iliad.it,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,gid,F003,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
198,bornsip,20817,208,17,-1,bornsip,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
199,bornsipmms,20817,208,17,-1,bornsipmms,,,,,,,,http://mms.bornsip.fr:8191,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
200,Bouygues Internet,20820,208,20,-1,mmsbouygtel.com,,,,,,,,http://mms.bouyguestelecom.fr/mms/wapenc,1,"default,supl,mms,xcap,dun",,,-1,IPV6,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
201,Bouygues IMS,20820,208,20,-1,ims,,,,,,,,,1,ims,,,-1,IPV4V6,IPV4V6,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
202,mobiledata,20822,208,22,-1,mobiledata,,,,,,,,http://mms,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
203,netgprs.com,20822,208,22,-1,netgprs.com,tsl,,tsl,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,FR-Transatel,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
204,Virgin mobile,20823,208,23,-1,virgin-mobile.fr,,,,,,10.6.10.1,8080,http://virginmms.fr,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,spn,Virgin,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
205,Lycamobile,20825,208,25,-1,data.lycamobile.fr,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Lycamobile,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
206,NRJWEB,20826,208,26,-1,fnetnrj,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
207,NRJMMS,20826,208,26,-1,mmsnrj,,,,,,10.143.156.5,8080,http://mmsnrj,1,mms,,,-1,IP,IP,1,0,0,0,gid,4E,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
208,NET26,20826,208,26,-1,net26,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,NRJ1,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
209,MMS26,20826,208,26,-1,mms26,,,,,,10.143.156.5,8080,http://mms26,1,mms,,,-1,IP,IP,1,0,0,0,spn,NRJ1,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
210,Coriolis web,20827,208,27,-1,coriolis,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
211,Coriolis MMS,20827,208,27,-1,mmscoriolis,,,,,,10.12.0.1,9028,http://mms.coriolis.fr,1,mms,,,-1,IP,IP,1,0,0,0,spn,Coriolis,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
212,internet,21210,212,10,-1,internet,,,,,,,,http://mms.monaco-telecom.mc,-1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,gid,4d433032,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
213,internetand,21303,213,03,-1,internetand,,,,,,,,,0,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Andorra Telecom,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
214,Internet móvil,21401,214,01,-1,airtelwap.es,wap@wap,,wap125,,,,,,1,"default,email,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
215,INTERNET,21401,214,01,-1,airtelnet.es,vodafone,,vodafone,,,,,,1,dun,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
216,MMS,21401,214,01,-1,mms.vodafone.net,wap@wap,,wap125,,,212.73.32.10,80,http://mmsc.vodafone.es/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
217,IMS,21401,214,01,-1,ims,,,,,,,,,0,ims,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
218,ut.es,21401,214,01,-1,ut.es,,,,,,,,,0,xcap,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
219,Orange Internet Móvil,21403,214,03,-1,orangeworld,orange,,orange,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Orange,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
220,Orange MMS,21403,214,03,-1,orangemms,orange,,orange,,,172.22.188.25,8080,http://mms.orange.es,1,mms,,,-1,IP,IP,1,0,0,0,spn,Orange,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
221,Orange Internet PC,21403,214,03,-1,internet,orange,,orange,,,,,,0,dun,,,-1,IP,IP,1,0,0,0,spn,Orange,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
222,Orange IMS,21403,214,03,-1,IMS,,,,,,,,,1,ims,,,-1,IPV4V6,IP,1,0,0,0,spn,Orange,1,0,0,20,0,300,0,0,0,1,1,0,0,-1
223,Euskaltel Internet,21403,214,03,-1,internet.euskaltel.mobi,CLIENTE,,EUSKALTEL,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,EUSKALTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
224,Euskaltel MMS,21403,214,03,-1,euskaltelmms.euskaltel.mobi,MMS,,EUSKALTEL,,,172.16.18.74,8080,http://mms.euskaltel.mobi,1,mms,,,-1,IP,IP,1,0,0,0,spn,EUSKALTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
225,CARREFOUR INTERNET,21403,214,03,-1,CARREFOURINTERNET,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,2140352xxxxxxxx,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
226,CARREFOUR MMS,21403,214,03,-1,CARREFOURMMS,CARREFOUR,,CARREFOUR,,,172.22.188.25,8080,http://mms.orange.es,1,mms,,,-1,IP,IP,1,0,0,0,imsi,2140352xxxxxxxx,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
227,Happy Internet,21403,214,03,-1,internettph,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Happy,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
228,RACC Internet,21403,214,03,-1,internet.racc.net,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,RACC,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
229,RACC MMS,21403,214,03,-1,mms.racc.net,,,,,,172.16.18.74,8080,http://mms.racc.net,1,mms,,,-1,IP,IP,1,0,0,0,spn,RACC,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
230,Internet TPH,21403,214,03,-1,internettph,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,CABLE movil,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
231,MASMovil,21403,214,03,-1,internetmas,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,MASMovil,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
232,Ibercom,21403,214,03,-1,ibercominternet,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,Ibercom,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
233,PTV Net Movil,21403,214,03,-1,datos,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,PTV Telecom,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
234,internet simyo,21403,214,03,-1,orangeworld,orange,,orange,,,,,,1,"default,supl,dun",,,-1,IP,IP,1,0,0,0,spn,simyo,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
235,simyo MMS,21403,214,03,-1,orangemms,,,,,,172.22.188.25,8080,http://mms.orange.es,1,mms,,,-1,IP,IP,1,0,0,0,spn,simyo,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
236,jazzinternet,21403,214,03,-1,jazzinternet,,,,,,,,,-1,"default,supl,dun",,,-1,IP,IP,1,0,0,0,spn,JAZZTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
237,MMS,21403,214,03,-1,jazzmms,,,,,,37.132.0.10,8080,http://jazztelmms.com/servlets/mms,1,mms,,,-1,IP,IP,1,0,0,0,spn,JAZZTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
238,Internet R,21403,214,03,-1,internet.mundo-r.com,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,mobilR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
239,MMS R,21403,214,03,-1,mms.mundo-r.com,,,,,,mmsproxy.mundo-r.com,8080,http://mms.mundo-r.com,1,mms,,,-1,IP,IP,1,0,0,0,spn,mobilR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
240,Yoigo Internet,21404,214,04,-1,internet,,,,,,,,,1,"default,supl,dun",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
241,Yoigo MMS,21404,214,04,-1,mms,,,,,,193.209.134.141,80,http://mmss/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
242,internetand,21405,214,05,-1,internetand,,,,,,,,,-1,default,,,-1,IP,IP,1,0,0,0,spn,Andorra Telecom,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
243,Tuenti,21405,214,05,-1,tuenti.com,tuenti,,tuenti,,,10.138.255.43,8080,http://tuenti.com,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
244,Internet Pepephone,21405,214,05,-1,gprs.pepephone.com,,,,,,10.138.255.43,8080,http://www.pepephone.com,1,"default,supl,mms",,,-1,IP,IP,1,0,0,0,spn,pepephone,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
245,ONO,21405,214,05,-1,internet.ono.com,,,,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,ONO,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
246,MMS,21405,214,05,-1,mms.ono.com,,,,,,10.126.0.50,8080,http://mms.ono.com,-1,mms,,,-1,IP,IP,1,0,0,0,spn,ONO,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
247,telecable Internet,21405,214,05,-1,internet.telecable.es,telecable,,telecable,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
248,telecable MMS,21405,214,05,-1,mms.telecable.es,telecable,,telecable,,,212.89.0.84,8080,http://mms.telecable.es/mms/,1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
249,RACC Internet,21406,214,06,-1,internet.racc.net,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,RACC,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
250,RACC MMS,21406,214,06,-1,mms.racc.net,,,,,,172.16.18.74,8080,http://mms.racc.net,1,mms,,,-1,IP,IP,1,0,0,0,spn,RACC,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
251,INTERNET GPRS,21406,214,06,-1,airtelnet.es,vodafone,,vodafone,,,,,,-1,"default,supl",,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
252,MMS,21406,214,06,-1,mms.vodafone.net,wap@wap,,wap125,,,212.73.32.10,80,http://mmsc.vodafone.es/servlets/mms,-1,mms,,,-1,IP,IP,1,0,0,0,,,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
253,Euskaltel MMS,21406,214,06,-1,euskaltelmms.euskaltel.mobi,MMS,,EUSKALTEL,,,172.16.18.74,8080,http://mms.euskaltel.mobi,1,mms,,,-1,IP,IP,1,0,0,0,spn,EUSKALTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
254,Euskaltel Internet,21406,214,06,-1,internet.euskaltel.mobi,CLIENTE,,EUSKALTEL,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,EUSKALTEL,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
255,Internet R,21406,214,06,-1,internet.mundo-r.com,,,,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,spn,mobilR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
256,MMS R,21406,214,06,-1,mms.mundo-r.com,,,,,,mmsproxy.mundo-r.com,8080,http://mms.mundo-r.com,1,mms,,,-1,IP,IP,1,0,0,0,spn,mobilR,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
257,telecable Internet,21406,214,06,-1,internet.telecable.es,telecable,,telecable,,,,,,1,"default,supl",,,-1,IP,IP,1,0,0,0,imsi,2140613,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
258,telecable MMS,21406,214,06,-1,mms.telecable.es,telecable,,telecable,,,212.89.0.84,8080,http://mms.telecable.es/mms/,1,mms,,,-1,IP,IP,1,0,0,0,imsi,2140613,1,0,0,20,0,300,0,0,1,1,1,0,0,-1
