_id,mnoname,connname,apnname,authtype,subnettype,userauthtype,pfs,ownuritype,ownidentity,remoteuritype,remoteidentity,tunneltype,ipsecencryption,ipsecintegrity,ipsecgroup,ipseclifetime,ipseclifevalue,ikeversion,ikeintegrity,ikeencryption,ikegroup,ikeeaptype,ikelife,ikewindowsize,ikedpdtimeout,ikeconnectiontimeout,ikenatvalue,ikevirtualadaptername,vendorattribute,periodicdpdtimer,mobike,imei,fastreauth,deviceidentity,mtu
167,Telenor_SE,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc008.mcc240.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,0
168,Telenor_SE,mmsApn,mms,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc008.mcc240.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
169,Telenor_SE,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc008.mcc240.3gppnetwork.org,KEY_ID,HOS,IPSEC_RAC,IPSEC_ENCRYPTION_ANY,IPSEC_INTEGRITY_ANY,IPSEC_GROUP_ANY,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_ANY,IKE_ENCRYPTION_ANY,IKE_GROUP_ANY,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
170,Tele2_SE,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc240.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
171,Tele2_SE,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc007.mcc240.3gppnetwork.org,FQDN,emergency,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
172,Telenor_NO,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc242.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1280
173,Telenor_NO,imsMms,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc242.3gppnetwork.org,KEY_ID,telenor.smart,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1280
174,Telenor_NO,xcapApn,xcap,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc242.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1280
175,Telenor_NO,emergencyApn,emergency,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc242.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_ANY_OR_NONE,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,false,NONE,false,false,1280
176,IceNet_NO,imsApn,ims,EAP,IPv4v6,false,false,USER_FQDN,023430123456701@nai.epc.mnc014.mcc242.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
177,IceNet_NO,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc014.mcc242.3gppnetwork.org,KEY_ID,mms.ice.net,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
178,Telia_NO,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc242.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,1300
179,Telia_NO,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc242.3gppnetwork.org,KEY_ID,MMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,1300
180,Telia_NO,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc242.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,1300
181,Telia_NO,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc242.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,1300
182,Elisa_FI,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc244.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
183,Elisa_FI,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc244.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
184,DNA_FI,imsApn,ims,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc012.mcc244.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,true,NONE,false,false,1300
185,DNA_FI,mmsApn,mms,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc012.mcc244.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,true,NONE,false,false,1300
186,DNA_FI,xcapApn,xcap,EAP,IPV6,false,false,USER_FQDN,023430123456701@nai.epc.mnc012.mcc244.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V6,120,true,NONE,false,false,1300
187,Telia_FI,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc091.mcc244.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,87900,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,0
188,Telia_FI,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc091.mcc244.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,87900,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,0
189,Telia_FI,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc091.mcc244.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,87900,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,0
190,Telia_FI,emergencyApn,emergency,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc091.mcc244.3gppnetwork.org,KEY_ID,sos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,87900,1,60,10,30,tap0,P-CSCF-V4V6,330,false,NONE,false,false,0
191,Elisa_EE,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc248.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
192,Elisa_EE,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc248.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
193,Telia_EE,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc248.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,"IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_ENCRYPTION_3DES_CBC",IPSEC_INTEGRITY_HMAC_SHA1_96,"IPSEC_GROUP_MODP_2048,IPSEC_GROUP_MODP_3072",IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA_256_128,IKE_INTEGRITY_HMAC_SHA1_96","IKE_ENCRYPTION_AES_CBC_128,IKE_ENCRYPTION_AES_CBC_256,IKE_ENCRYPTION_3DES_CBC","IKE_GROUP_MODP_1024,IKE_GROUP_MODP_2048,IKE_GROUP_MODP_3072",EAP_METHOD_AKA,87900,1,60,20,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
194,Telia_EE,mmsApn,mms,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc248.3gppnetwork.org,KEY_ID,mms.emt.ee,IPSEC_RAC,"IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_ENCRYPTION_3DES_CBC",IPSEC_INTEGRITY_HMAC_SHA1_96,"IPSEC_GROUP_MODP_2048,IPSEC_GROUP_MODP_3072",IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA_256_128,IKE_INTEGRITY_HMAC_SHA1_96","IKE_ENCRYPTION_AES_CBC_128,IKE_ENCRYPTION_AES_CBC_256,IKE_ENCRYPTION_3DES_CBC","IKE_GROUP_MODP_1024,IKE_GROUP_MODP_2048,IKE_GROUP_MODP_3072",EAP_METHOD_AKA,87900,1,60,20,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
195,Telia_EE,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc248.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,"IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_ENCRYPTION_3DES_CBC",IPSEC_INTEGRITY_HMAC_SHA1_96,"IPSEC_GROUP_MODP_2048,IPSEC_GROUP_MODP_3072",IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA_256_128,IKE_INTEGRITY_HMAC_SHA1_96","IKE_ENCRYPTION_AES_CBC_128,IKE_ENCRYPTION_AES_CBC_256,IKE_ENCRYPTION_3DES_CBC","IKE_GROUP_MODP_1024,IKE_GROUP_MODP_2048,IKE_GROUP_MODP_3072",EAP_METHOD_AKA,87900,1,60,20,20,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
196,MTS_RU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc250.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,86400,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
197,Megafon_RU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc002.mcc250.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_256,IPSEC_INTEGRITY_HMAC_SHA_256_128,IPSEC_GROUP_MODP_2048,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_256_128,IKE_ENCRYPTION_AES_CBC_256,IKE_GROUP_MODP_2048,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
198,Velcom_BY,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc257.3gppnetwork.org,KEY_ID,IMS,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,7200,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
199,Velcom_BY,xcapApn,xcap,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc001.mcc257.3gppnetwork.org,KEY_ID,xcap,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,7200,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
200,Beeline_RU,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc099.mcc250.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,true,DEVICEIMEI,false,true,1300
201,Beeline_RU,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc099.mcc250.3gppnetwork.org,KEY_ID,xcap.beeline.ru,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,true,DEVICEIMEI,false,true,1300
202,Sberbank_RU,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc050.mcc250.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA_512_256,IKE_ENCRYPTION_3DES_CBC,IKE_GROUP_MODP_4096,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,1300
203,Tattelecom_RU,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc027.mcc250.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,"IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_INTEGRITY_HMAC_MD5_96",IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA1_96,IKE_INTEGRITY_HMAC_MD5_96",IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
204,Tattelecom_RU,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc027.mcc250.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,"IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_INTEGRITY_HMAC_MD5_96",IPSEC_GROUP_MODP_1536,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,"IKE_INTEGRITY_HMAC_SHA1_96,IKE_INTEGRITY_HMAC_MD5_96",IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
205,Motiv_RU,imsApn,ims,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc035.mcc250.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
206,Motiv_RU,mmsApn,mms,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc035.mcc250.3gppnetwork.org,KEY_ID,mms,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
207,Motiv_RU,xcapApn,xcap,EAP,IPV4,false,false,USER_FQDN,023430123456701@nai.epc.mnc035.mcc250.3gppnetwork.org,KEY_ID,hos,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4,120,false,NONE,false,false,0
208,MTS_AM,imsApn,ims,EAP,IPV4V6,false,false,USER_FQDN,023430123456701@nai.epc.mnc005.mcc283.3gppnetwork.org,KEY_ID,ims,IPSEC_RAC,IPSEC_ENCRYPTION_AES_CBC_128,IPSEC_INTEGRITY_HMAC_SHA1_96,IPSEC_GROUP_MODP_1024,IPSEC_LIFE_TYPE_SECONDS,28800,IKE_VERSION_2,IKE_INTEGRITY_HMAC_SHA1_96,IKE_ENCRYPTION_AES_CBC_128,IKE_GROUP_MODP_1024,EAP_METHOD_AKA,86400,1,60,10,30,tap0,P-CSCF-V4V6,120,false,NONE,false,false,0
